UserID,Age,Gender,Device,OS,Source,IsNewUser
14778,49,Male,Samsung S21,Android,Paid Ads,1
14779,55,Female,Samsung S23,Android,Organic,1
14780,57,Female,Google Pixel 7,Android,Organic,0
14781,49,Female,Google Pixel 7,Android,Paid Ads,1
14782,43,Male,Samsung S21,Android,Referral,1
14783,56,nan,Xiaomi Note 11,Android,Organic,0
14784,37,Female,Samsung S21,Android,Paid Ads,1
14785,35,nan,Huawei P50,Android,Paid Ads,0
14786,32,Male,Xiaomi Note 11,Android,Referral,1
14787,39,Female,Google Pixel 7,Android,Organic,1
14788,39,Female,Samsung S23,Android,Referral,1
14789,38,Male,Samsung S21,nan,Referral,1
14790,19,Female,Samsung S23,Android,Organic,0
14791,57,Female,Samsung S21,Android,Organic,0
14792,35,Female,Samsung S21,Android,Organic,0
14793,40,Male,Samsung S21,Android,Organic,1
14794,30,Female,Google Pixel 7,Android,Organic,1
14795,58,Male,iPhone 12,iOS,Referral,0
14796,26,Female,Huawei P50,Android,Organic,0
14797,24,Male,iPhone 14,iOS,Organic,0
14798,58,Male,nan,Android,Referral,1
14799,18,Male,nan,Android,Paid Ads,1
14800,19,Female,Samsung S21,Android,Organic,0
14801,21,nan,nan,Android,Organic,1
14802,31,Male,Huawei P50,Android,Paid Ads,0
14803,49,Male,iPhone 12,iOS,Organic,0
14804,53,Male,Huawei P50,Android,Organic,0
14805,19,Female,iPhone 12,iOS,Organic,1
14806,57,Male,iPhone 14,iOS,Organic,0
14807,31,Male,Xiaomi Note 11,Android,Organic,1
14808,37,Female,iPhone 12,iOS,Organic,0
14809,42,Male,iPhone 14,iOS,Organic,0
14810,59,Male,nan,Android,Paid Ads,0
14811,25,Male,nan,Android,Paid Ads,0
14812,45,Female,Google Pixel 7,Android,Paid Ads,1
14813,38,Female,Samsung S23,Android,Paid Ads,0
14814,40,Female,Huawei P50,Android,Paid Ads,1
14815,49,Male,iPhone 14,iOS,Paid Ads,1
14816,25,Female,Huawei P50,Android,Paid Ads,1
14817,48,Male,Samsung S21,Android,Organic,0
14818,54,Female,Huawei P50,Android,Referral,0
14819,33,Female,Xiaomi Note 11,Android,Paid Ads,0
14820,57,Female,nan,Android,Referral,1
14821,59,Male,Huawei P50,Android,Organic,0
14822,44,Female,Huawei P50,Android,Organic,1
14823,57,Female,Xiaomi Note 11,Android,nan,1
14824,58,Male,Huawei P50,Android,Paid Ads,0
14825,35,Female,Google Pixel 7,Android,Paid Ads,1
14826,52,Female,iPhone 14,iOS,Paid Ads,0
14827,32,Female,Xiaomi Note 11,Android,Organic,0
14828,44,Female,iPhone 14,iOS,Paid Ads,0
14829,34,Male,Huawei P50,Android,Organic,0
14830,57,Female,iPhone 12,iOS,nan,1
14831,19,Female,nan,Android,Organic,1
14832,48,Male,Samsung S23,Android,Organic,0
14833,54,Male,iPhone 14,iOS,Referral,1
14834,58,Male,Huawei P50,Android,Referral,0
14835,58,Male,iPhone 12,iOS,Paid Ads,0
14836,51,Female,Samsung S23,Android,Paid Ads,0
14837,51,Male,Google Pixel 7,Android,Referral,1
14838,20,Male,Samsung S21,Android,Paid Ads,1
14839,34,Male,Samsung S23,Android,Paid Ads,0
14840,31,Female,Google Pixel 7,Android,Organic,1
14841,31,Male,nan,Android,Paid Ads,0
14842,55,Male,iPhone 14,iOS,nan,1
14843,52,Male,iPhone 14,nan,Organic,0
14844,18,Female,Samsung S23,Android,Paid Ads,1
14845,46,Male,Samsung S23,Android,Organic,0
14846,21,Female,Samsung S23,Android,Paid Ads,1
14847,50,Male,Samsung S21,Android,Organic,0
14848,34,Male,Xiaomi Note 11,Android,Referral,0
14849,45,Male,Huawei P50,Android,Organic,1
14850,43,Male,iPhone 14,iOS,Organic,0
14851,25,Male,Samsung S21,Android,nan,0
14852,51,Male,Xiaomi Note 11,Android,Organic,1
14853,35,Male,iPhone 12,iOS,Paid Ads,0
14854,48,Female,Xiaomi Note 11,Android,Referral,0
14855,44,Male,Samsung S21,nan,Organic,1
14856,33,Female,Samsung S21,Android,Organic,1
14857,27,Female,Samsung S23,Android,Referral,1
14858,57,Female,Samsung S21,Android,Paid Ads,0
14859,29,Male,Huawei P50,Android,Organic,0
14860,39,Female,Huawei P50,Android,Organic,1
14861,33,Male,Samsung S23,Android,Paid Ads,1
14862,29,Male,Xiaomi Note 11,Android,Paid Ads,1
14863,28,Male,iPhone 12,iOS,Paid Ads,0
14864,37,Female,Google Pixel 7,Android,Paid Ads,0
14865,18,Male,Xiaomi Note 11,Android,Paid Ads,0
14866,44,Female,iPhone 12,iOS,Referral,1
14867,20,Male,iPhone 14,iOS,Organic,0
14868,29,Female,Samsung S21,Android,Referral,0
14869,47,Female,iPhone 14,iOS,Paid Ads,1
14870,26,Female,Xiaomi Note 11,nan,Organic,1
14871,54,Female,Huawei P50,Android,Organic,0
14872,18,Female,Google Pixel 7,Android,Paid Ads,1
14873,59,Female,Samsung S23,Android,Organic,0
14874,21,Male,Samsung S23,Android,Organic,1
14875,32,Male,Samsung S21,Android,Paid Ads,0
14876,44,Female,Xiaomi Note 11,Android,Paid Ads,0
14877,25,Male,Samsung S21,Android,Organic,1
14878,40,Female,Samsung S21,Android,Organic,1
14879,32,Male,Xiaomi Note 11,Android,Paid Ads,0
14880,44,Female,Samsung S21,Android,Referral,1
14881,48,Male,iPhone 12,iOS,Organic,1
14882,56,Male,iPhone 12,iOS,Paid Ads,0
14883,25,Male,Samsung S21,Android,Paid Ads,1
14884,47,Female,Samsung S23,Android,Paid Ads,0
14885,59,Male,Samsung S21,Android,Organic,0
14886,35,Female,iPhone 12,iOS,Paid Ads,1
14887,21,Female,Samsung S21,Android,Organic,1
14888,39,Female,iPhone 12,iOS,Organic,0
14889,20,Male,Huawei P50,Android,Referral,1
14890,32,Male,Samsung S21,Android,Organic,1
14891,52,Male,iPhone 12,iOS,Organic,1
14892,55,Male,Xiaomi Note 11,Android,Organic,0
14893,50,Female,Samsung S21,Android,Organic,0
14894,31,Female,Xiaomi Note 11,Android,Paid Ads,0
14895,18,Male,iPhone 14,iOS,Organic,1
14896,43,Female,nan,Android,Paid Ads,1
14897,25,nan,nan,Android,Organic,0
14898,33,Female,Xiaomi Note 11,Android,Organic,1
14899,55,Female,Google Pixel 7,Android,Organic,0
14900,27,Female,Samsung S23,Android,nan,0
14901,59,Male,nan,Android,Referral,1
14902,54,Female,Samsung S23,Android,Organic,0
14903,43,Female,Samsung S21,Android,Organic,1
14904,45,Female,iPhone 14,iOS,Organic,0
14905,29,Male,Samsung S21,Android,Organic,1
14906,37,Male,Xiaomi Note 11,Android,Organic,0
14907,31,Male,Samsung S21,Android,Paid Ads,0
14908,52,Male,Xiaomi Note 11,Android,Organic,1
14909,46,Female,Samsung S21,Android,Paid Ads,0
14910,29,Female,Huawei P50,Android,Organic,1
14911,35,Male,Xiaomi Note 11,Android,Paid Ads,0
14912,19,Male,Xiaomi Note 11,Android,Paid Ads,0
14913,19,Female,Xiaomi Note 11,Android,Paid Ads,1
14914,34,Male,Huawei P50,Android,Referral,1
14915,27,Male,iPhone 12,iOS,Referral,1
14916,35,Female,iPhone 12,iOS,Paid Ads,0
14917,39,Male,Google Pixel 7,Android,Organic,0
14918,36,Male,Google Pixel 7,Android,Organic,1
14919,18,Male,Samsung S23,Android,Referral,0
14920,41,Female,Samsung S21,Android,Paid Ads,0
14921,53,Female,Samsung S21,Android,Paid Ads,0
14922,42,Male,Samsung S21,Android,Organic,1
14923,53,Male,Huawei P50,Android,Paid Ads,1
14924,48,Female,Samsung S21,Android,nan,0
14925,48,Female,Xiaomi Note 11,Android,Organic,1
14926,19,Female,Google Pixel 7,Android,Paid Ads,1
14927,36,Female,iPhone 12,iOS,Organic,1
14928,29,Female,iPhone 12,iOS,Organic,1
14929,27,Female,Samsung S21,Android,Organic,1
14930,48,Female,Xiaomi Note 11,Android,Paid Ads,0
14931,39,Female,Samsung S21,Android,Organic,0
14932,40,Female,iPhone 12,iOS,Organic,0
14933,40,Male,Samsung S21,Android,Organic,0
14934,32,Female,iPhone 12,iOS,Organic,1
14935,43,Female,Samsung S21,Android,Organic,0
14936,20,Female,Samsung S21,Android,nan,1
14937,40,Male,iPhone 14,iOS,Organic,0
14938,37,Female,Google Pixel 7,Android,Paid Ads,0
14939,57,Female,Samsung S21,Android,Organic,0
14940,56,Male,Xiaomi Note 11,Android,Organic,0
14941,25,Female,Xiaomi Note 11,Android,Organic,0
14942,35,Female,Huawei P50,Android,Organic,0
14943,58,Male,iPhone 12,nan,Paid Ads,0
14944,23,Male,Samsung S21,Android,Organic,0
14945,44,Female,Huawei P50,nan,Organic,1
14946,53,Female,Huawei P50,Android,Organic,0
14947,32,Male,iPhone 14,iOS,Organic,1
14948,54,Male,iPhone 14,iOS,Referral,0
14949,22,Male,Huawei P50,Android,Organic,0
14950,56,Male,iPhone 14,iOS,Organic,1
14951,26,Male,Huawei P50,Android,Organic,1
14952,24,Female,nan,Android,Paid Ads,0
14953,58,Female,Samsung S21,Android,Organic,0
14954,37,Female,Huawei P50,Android,Organic,0
14955,27,Male,Samsung S23,Android,Referral,0
14956,43,Female,Google Pixel 7,Android,Paid Ads,1
14957,21,Male,Samsung S23,Android,Organic,0
14958,55,Female,iPhone 12,iOS,Paid Ads,0
14959,41,Female,Google Pixel 7,Android,Organic,0
14960,31,Female,iPhone 14,iOS,Paid Ads,0
14961,58,Male,Huawei P50,Android,Referral,0
14962,18,Female,Samsung S23,Android,Organic,0
14963,34,Female,iPhone 12,iOS,Referral,0
14964,41,Female,Samsung S21,Android,Paid Ads,0
14965,44,Female,Huawei P50,Android,Referral,0
14966,24,Female,Samsung S21,Android,Paid Ads,1
14967,26,Male,Huawei P50,Android,Organic,0
14968,52,Female,iPhone 14,iOS,Organic,0
14969,29,Male,Samsung S23,Android,Paid Ads,0
14970,38,Male,Huawei P50,Android,Organic,0
14971,20,Male,iPhone 12,iOS,Organic,1
14972,32,Female,Samsung S21,Android,Paid Ads,0
14973,38,Male,Huawei P50,Android,Paid Ads,0
14974,27,Female,Xiaomi Note 11,Android,Organic,1
14975,50,Female,Google Pixel 7,Android,Organic,1
14976,23,Female,Huawei P50,Android,Paid Ads,0
14977,19,Female,Samsung S23,Android,Paid Ads,0
14978,46,Female,Huawei P50,Android,Organic,0
14979,57,Male,Xiaomi Note 11,Android,Organic,1
14980,50,Male,Xiaomi Note 11,Android,Referral,1
14981,21,Female,iPhone 14,iOS,Organic,0
14982,21,Female,Huawei P50,Android,Paid Ads,0
14983,46,Male,Google Pixel 7,Android,Organic,0
14984,54,Female,Samsung S21,Android,Organic,0
14985,37,Female,Xiaomi Note 11,Android,Referral,1
14986,58,Female,Samsung S21,Android,Organic,0
14987,40,Female,Xiaomi Note 11,Android,Paid Ads,1
14988,35,Female,nan,Android,Organic,0
14989,42,Male,iPhone 12,iOS,Organic,0
14990,18,Male,nan,Android,Organic,0
14991,32,Female,iPhone 12,iOS,Paid Ads,0
14992,51,Male,Samsung S23,Android,Organic,0
14993,37,Male,Samsung S23,Android,Organic,0
14994,54,Female,Samsung S21,Android,nan,1
14995,44,Male,Xiaomi Note 11,Android,Organic,0
14996,39,Male,Huawei P50,Android,Referral,0
14997,22,Male,Samsung S21,Android,Organic,0
14998,51,Male,iPhone 12,iOS,Referral,1
14999,56,Male,Xiaomi Note 11,Android,Organic,0
15000,20,Female,Google Pixel 7,Android,Referral,1
15001,34,Female,nan,Android,Paid Ads,0
15002,41,Male,iPhone 14,iOS,Paid Ads,0
15003,41,Male,Huawei P50,Android,Organic,0
15004,20,Male,Samsung S23,Android,Paid Ads,0
15005,24,Female,Samsung S21,Android,Referral,1
15006,42,Male,nan,Android,Paid Ads,0
15007,20,nan,Samsung S21,Android,Organic,0
15008,32,Male,Google Pixel 7,Android,Organic,1
15009,46,Female,Google Pixel 7,Android,Referral,1
15010,46,Male,Samsung S23,Android,Organic,0
15011,27,Male,Xiaomi Note 11,Android,Organic,0
15012,49,Male,Xiaomi Note 11,Android,Organic,0
15013,40,Female,iPhone 14,iOS,Paid Ads,1
15014,56,Male,Google Pixel 7,Android,Paid Ads,0
15015,26,Male,Huawei P50,Android,Organic,0
15016,54,Female,Samsung S23,Android,Paid Ads,0
15017,57,Male,nan,Android,Organic,0
15018,31,Male,Samsung S23,Android,Organic,1
15019,21,Female,Samsung S23,Android,Paid Ads,1
15020,37,Female,Xiaomi Note 11,Android,Organic,0
15021,45,Female,iPhone 14,iOS,Organic,1
15022,31,Male,Huawei P50,Android,Organic,0
15023,51,Male,Huawei P50,Android,Organic,1
15024,30,Male,Huawei P50,Android,Organic,0
15025,48,Female,Xiaomi Note 11,Android,Paid Ads,0
15026,50,Female,Huawei P50,Android,Paid Ads,0
15027,56,nan,Xiaomi Note 11,Android,Organic,1
15028,45,Male,Samsung S23,Android,Organic,1
15029,42,Female,Huawei P50,Android,Paid Ads,0
15030,49,Male,Samsung S23,Android,Paid Ads,0
15031,26,Male,Samsung S23,Android,nan,0
15032,45,Female,iPhone 14,iOS,Organic,0
15033,48,Male,Huawei P50,Android,Referral,0
15034,34,Male,Samsung S21,Android,Organic,1
15035,40,Male,Samsung S21,Android,Organic,0
15036,30,Female,iPhone 14,iOS,Paid Ads,1
15037,27,Male,Samsung S23,Android,Organic,0
15038,33,Male,Samsung S21,Android,Organic,0
15039,23,nan,Google Pixel 7,Android,Organic,0
15040,28,Male,Samsung S21,Android,Organic,1
15041,20,Male,Google Pixel 7,Android,Organic,1
15042,45,Female,iPhone 14,iOS,Paid Ads,0
15043,58,Female,Samsung S21,Android,Paid Ads,0
15044,32,Male,Huawei P50,Android,nan,0
15045,30,Female,Samsung S21,Android,Paid Ads,0
15046,59,Male,iPhone 14,iOS,Organic,0
15047,34,Female,nan,Android,nan,0
15048,24,Male,iPhone 14,iOS,Paid Ads,1
15049,45,Male,iPhone 14,iOS,Organic,1
15050,55,Male,Samsung S21,Android,Organic,0
15051,30,Female,iPhone 12,iOS,Organic,0
15052,34,Female,iPhone 14,iOS,nan,1
15053,32,Female,Huawei P50,Android,Organic,0
15054,53,Female,iPhone 14,iOS,Organic,1
15055,45,Male,iPhone 14,iOS,Referral,1
15056,32,Male,Huawei P50,Android,nan,0
15057,28,Female,Samsung S23,Android,Organic,1
15058,48,Female,iPhone 14,iOS,nan,1
15059,21,nan,Xiaomi Note 11,Android,Organic,0
15060,52,Male,iPhone 12,iOS,Referral,0
15061,51,Male,Samsung S23,Android,nan,1
15062,44,Male,Xiaomi Note 11,Android,Paid Ads,0
15063,27,Male,nan,Android,Paid Ads,0
15064,47,Male,Samsung S21,Android,Paid Ads,0
15065,37,Male,Google Pixel 7,Android,Organic,1
15066,46,Female,iPhone 14,iOS,Organic,0
15067,46,Male,Samsung S23,Android,Organic,0
15068,40,Male,Samsung S21,Android,Referral,0
15069,38,Female,Samsung S23,Android,Paid Ads,0
15070,27,Male,Samsung S23,nan,Paid Ads,1
15071,58,Female,nan,Android,Organic,0
15072,29,Male,Huawei P50,Android,Referral,0
15073,47,Female,Xiaomi Note 11,Android,Organic,1
15074,50,Female,iPhone 14,iOS,Organic,0
15075,35,Female,Xiaomi Note 11,Android,Organic,0
15076,31,Female,Google Pixel 7,Android,Referral,1
15077,39,Male,iPhone 12,iOS,Referral,1
15078,38,Male,Samsung S23,Android,Referral,1
15079,18,Female,iPhone 12,iOS,Organic,0
15080,32,Female,Samsung S21,Android,nan,0
15081,53,Female,iPhone 12,iOS,Organic,1
15082,39,Male,nan,Android,Organic,1
15083,49,Female,iPhone 14,iOS,Paid Ads,0
15084,50,Female,iPhone 14,iOS,Referral,1
15085,58,Female,nan,Android,Paid Ads,0
15086,56,Female,Samsung S23,Android,Organic,1
15087,40,nan,Google Pixel 7,Android,Organic,0
15088,19,Male,Samsung S21,Android,Paid Ads,0
15089,19,Male,Samsung S23,Android,Referral,1
15090,55,Female,iPhone 12,iOS,Organic,1
15091,46,Male,Samsung S23,Android,Referral,0
15092,20,Female,Xiaomi Note 11,Android,Organic,0
15093,56,Male,Samsung S23,Android,Referral,0
15094,24,Male,Samsung S23,Android,Paid Ads,0
15095,53,Male,Google Pixel 7,Android,Organic,1
15096,46,Male,Samsung S23,Android,Organic,0
15097,54,Male,Xiaomi Note 11,Android,Referral,1
15098,53,Male,iPhone 14,iOS,Paid Ads,0
15099,40,Female,Huawei P50,Android,Organic,1
15100,33,Female,Samsung S21,Android,Organic,0
15101,48,Female,Samsung S23,Android,Organic,1
15102,51,Female,Samsung S21,Android,Paid Ads,0
15103,18,Male,Huawei P50,Android,Paid Ads,0
15104,35,Female,Huawei P50,Android,Referral,1
15105,57,Female,Samsung S21,Android,Paid Ads,1
15106,32,Male,Google Pixel 7,Android,Organic,1
15107,34,Female,iPhone 14,iOS,Paid Ads,0
15108,27,Male,iPhone 12,iOS,Paid Ads,1
15109,37,Female,Huawei P50,Android,Organic,0
15110,23,Male,iPhone 14,iOS,Referral,0
15111,25,Male,iPhone 14,iOS,Paid Ads,0
15112,51,Male,Xiaomi Note 11,Android,Organic,1
15113,49,Male,Huawei P50,Android,nan,1
15114,59,Female,iPhone 14,iOS,nan,0
15115,21,nan,iPhone 14,iOS,Referral,0
15116,56,Male,iPhone 12,iOS,Referral,1
15117,37,Male,iPhone 12,iOS,Organic,1
15118,41,Male,iPhone 14,iOS,nan,1
15119,41,Female,Huawei P50,Android,Paid Ads,0
15120,43,Male,iPhone 12,iOS,Paid Ads,1
15121,42,Female,Xiaomi Note 11,Android,Referral,1
15122,53,Female,Huawei P50,Android,Organic,1
15123,24,Female,Xiaomi Note 11,Android,Referral,0
15124,27,Female,iPhone 12,iOS,Paid Ads,0
15125,29,Female,Xiaomi Note 11,Android,Paid Ads,0
15126,18,Female,Huawei P50,Android,Paid Ads,0
15127,42,Female,Samsung S21,Android,Paid Ads,0
15128,33,Female,Samsung S21,Android,Organic,0
15129,22,Female,Samsung S21,Android,nan,1
15130,36,Female,Samsung S23,Android,Organic,1
15131,21,Female,Samsung S21,Android,Referral,0
15132,23,Female,Google Pixel 7,nan,Paid Ads,1
15133,43,Female,Xiaomi Note 11,Android,Referral,0
15134,56,Male,Samsung S23,Android,Organic,0
15135,56,Male,Google Pixel 7,Android,Referral,0
15136,26,Female,iPhone 12,iOS,Paid Ads,1
15137,31,Male,Google Pixel 7,Android,Referral,1
15138,26,Male,Xiaomi Note 11,Android,Organic,0
15139,32,Male,Xiaomi Note 11,Android,Referral,0
15140,54,Female,iPhone 12,iOS,Referral,0
15141,37,Female,Xiaomi Note 11,Android,Organic,1
15142,25,Male,Samsung S23,Android,Organic,0
15143,49,Male,Samsung S23,Android,Paid Ads,0
15144,38,Female,Samsung S21,Android,Organic,0
15145,58,Female,iPhone 12,iOS,Organic,1
15146,36,Male,Samsung S23,Android,Referral,0
15147,46,Male,Samsung S23,Android,Organic,0
15148,48,Female,Samsung S23,Android,Paid Ads,0
15149,23,Female,Xiaomi Note 11,Android,Paid Ads,0
15150,21,Female,Samsung S21,Android,Organic,0
15151,46,Female,Samsung S21,Android,Paid Ads,0
15152,59,Female,Samsung S23,Android,Referral,0
15153,20,Male,Xiaomi Note 11,Android,Paid Ads,0
15154,18,Male,Xiaomi Note 11,Android,Paid Ads,1
15155,32,Female,Huawei P50,Android,Paid Ads,1
15156,38,Female,Google Pixel 7,Android,Organic,1
15157,48,Female,iPhone 12,iOS,Organic,0
15158,24,nan,Xiaomi Note 11,Android,Organic,0
15159,34,Female,Samsung S23,Android,Organic,0
15160,36,Female,Samsung S21,Android,Referral,1
15161,56,Male,nan,Android,Organic,1
15162,20,Male,Samsung S23,Android,Organic,0
15163,47,Female,Google Pixel 7,Android,Paid Ads,0
15164,52,Male,nan,Android,Paid Ads,0
15165,46,Male,iPhone 14,iOS,Organic,0
15166,31,Female,iPhone 12,iOS,Organic,0
15167,52,Female,Samsung S21,Android,Organic,0
15168,45,Male,iPhone 12,iOS,Paid Ads,0
15169,47,Female,iPhone 14,iOS,Organic,0
15170,43,Male,nan,Android,Paid Ads,0
15171,24,Male,nan,Android,Organic,0
15172,56,Female,Xiaomi Note 11,Android,Organic,0
15173,48,Female,Google Pixel 7,Android,Referral,0
15174,22,Male,iPhone 14,iOS,Organic,0
15175,52,Male,Xiaomi Note 11,Android,Paid Ads,1
15176,31,Male,iPhone 14,iOS,Organic,0
15177,53,nan,Samsung S21,Android,Organic,0
15178,44,Female,Samsung S21,Android,Organic,1
15179,41,Male,Xiaomi Note 11,Android,Referral,0
15180,57,Male,iPhone 12,iOS,Paid Ads,0
15181,46,Female,iPhone 14,iOS,Paid Ads,1
15182,39,Female,Xiaomi Note 11,nan,Paid Ads,0
15183,25,Female,Xiaomi Note 11,Android,Organic,1
15184,32,Male,Samsung S21,Android,Organic,0
15185,22,nan,iPhone 14,iOS,Organic,0
15186,21,Male,Huawei P50,Android,Organic,1
15187,28,Male,iPhone 12,iOS,Organic,0
15188,35,Male,Google Pixel 7,Android,Referral,1
15189,59,Female,iPhone 14,iOS,Paid Ads,1
15190,47,Female,Xiaomi Note 11,Android,Organic,0
15191,32,Female,Xiaomi Note 11,Android,nan,1
15192,23,Female,Huawei P50,Android,Organic,1
15193,33,Male,Samsung S21,Android,Organic,1
15194,57,Male,iPhone 12,iOS,nan,1
15195,26,Female,Huawei P50,Android,Organic,0
15196,51,Female,Samsung S23,Android,Organic,0
15197,44,Female,Huawei P50,Android,Organic,0
15198,30,Male,Google Pixel 7,Android,Paid Ads,0
15199,53,Male,Samsung S23,Android,Organic,1
15200,44,Male,nan,Android,Organic,0
15201,26,Female,Samsung S23,Android,Organic,1
15202,22,Female,Xiaomi Note 11,Android,Referral,0
15203,39,Male,Xiaomi Note 11,Android,Referral,0
15204,48,Male,Samsung S23,Android,Organic,1
15205,20,Male,Xiaomi Note 11,Android,Organic,0
15206,47,Male,Google Pixel 7,Android,Paid Ads,1
15207,38,Female,Xiaomi Note 11,Android,Organic,1
15208,52,nan,Samsung S23,Android,Referral,0
15209,23,Female,Xiaomi Note 11,Android,Paid Ads,1
15210,45,Male,iPhone 12,iOS,Organic,0
15211,49,Female,iPhone 14,nan,Organic,0
15212,59,Female,iPhone 14,iOS,Referral,0
15213,54,Male,Samsung S23,Android,Organic,1
15214,42,Female,Huawei P50,Android,Organic,1
15215,49,Female,Xiaomi Note 11,Android,Organic,1
15216,52,Male,nan,Android,Organic,0
15217,39,Female,iPhone 12,nan,Organic,1
15218,41,Female,Google Pixel 7,Android,Referral,1
15219,56,Female,Samsung S21,Android,Paid Ads,1
15220,47,Male,iPhone 12,iOS,Paid Ads,0
15221,49,Male,Huawei P50,Android,Organic,0
15222,48,Male,iPhone 14,iOS,Organic,0
15223,40,Female,Samsung S21,Android,Referral,0
15224,57,Male,Samsung S21,Android,Organic,0
15225,50,Female,Google Pixel 7,Android,Referral,0
15226,42,Female,Xiaomi Note 11,Android,Paid Ads,0
15227,53,Male,Samsung S21,Android,Paid Ads,0
15228,41,Female,iPhone 14,iOS,Organic,1
15229,48,Male,iPhone 14,iOS,Paid Ads,1
15230,56,Male,iPhone 14,iOS,Referral,0
15231,30,Male,Huawei P50,Android,Organic,0
15232,27,nan,Huawei P50,Android,Organic,0
15233,40,Female,nan,Android,Paid Ads,0
15234,35,Male,Huawei P50,Android,Paid Ads,0
15235,49,Female,Huawei P50,Android,Paid Ads,1
15236,50,Female,Huawei P50,Android,Organic,1
15237,53,Male,nan,nan,Organic,1
15238,45,Male,Huawei P50,Android,Organic,0
15239,33,Male,Samsung S23,Android,Organic,0
15240,33,Female,Samsung S21,Android,Paid Ads,1
15241,35,Female,Xiaomi Note 11,Android,Organic,1
15242,25,Male,Xiaomi Note 11,Android,Referral,0
15243,59,Male,Xiaomi Note 11,Android,nan,0
15244,33,Male,Google Pixel 7,Android,Organic,0
15245,28,Male,Xiaomi Note 11,Android,Paid Ads,0
15246,23,Female,iPhone 12,iOS,nan,1
15247,18,Male,Samsung S21,Android,Paid Ads,0
15248,29,Female,Huawei P50,Android,Organic,1
15249,55,Female,Xiaomi Note 11,Android,Referral,0
15250,45,Male,Samsung S21,Android,Paid Ads,0
15251,34,Male,Huawei P50,Android,Organic,1
15252,18,Male,Samsung S21,Android,Paid Ads,1
15253,49,Male,Samsung S23,Android,Paid Ads,1
15254,25,Female,Samsung S21,Android,Organic,0
15255,57,Female,Huawei P50,Android,Referral,0
15256,41,Female,Google Pixel 7,Android,nan,0
15257,27,Male,Samsung S23,Android,Organic,1
15258,56,Male,Huawei P50,Android,Paid Ads,0
